,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31
ShortTermBorrowings,7238000.000,7724000.000,5298000.000,879000.000,1019000.000,984000.000,967000.000,968000.000,1129000.000,1132000.000,1514000.000,2017000.000,7551000.000,6718000.000,6903000.000,10037000.000,52825000.000,74336000.000,70417000.000,48515000.000
ShortTermDebtWeightedAverageInterestRate,,,,,,,,,0.011,,,,0.030,,,,0.088,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,1084000.000,1287000.000,2260000.000,2032000.000,2032000.000,2777000.000,2552000.000,2005000.000,2005000.000,-266000.000,666000.000,530000.000,,,150000.000,,,
StockholdersEquity,887075000.000,943122000.000,952758000.000,933839000.000,938765000.000,954450000.000,945712000.000,958110000.000,809835000.000,799445000.000,771787000.000,768917000.000,688419000.000,706914000.000,689750000.000,636771000.000,488405000.000,453793000.000,351250000.000,300085000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,900164000.000,958845000.000,970264000.000,948154000.000,951508000.000,968247000.000,957827000.000,972032000.000,824182000.000,815253000.000,785371000.000,784165000.000,702737000.000,722412000.000,707919000.000,651809000.000,500987000.000,464009000.000,360138000.000,308942000.000
TemporaryEquityValueExcludingAdditionalPaidInCapital,,,,,,,,,,,,,,170503000.000,175563000.000,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,193828000.000,,,,322666000.000,,,,893637000.000,,,
UnrecognizedTaxBenefits,,,5752000.000,6930000.000,7769000.000,,,,8589000.000,,,,4202000.000,,,,6872000.000,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,2036000.000,2106000.000,1647000.000,,,,1895000.000,2071000.000,2266000.000,1922000.000,1857000.000,2023000.000,,,2166000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,5488000.000,6666000.000,7096000.000,,,,8296000.000,7922000.000,7699000.000,3922000.000,4202000.000,4289000.000,,,6872000.000,,,
ValuationAllowanceAmount,,,,,43511000.000,,,,89436000.000,,,,,,,,,,,
