,2011-01-30,2011-05-01,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-02-03,2013-05-05,2013-08-04,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,306000000.000,283000000.000,279000000.000,267000000.000,289000000.000,223000000.000,241000000.000,130000000.000,215000000.000,323000000.000,512000000.000,682000000.000,808000000.000,1171000000.000,1462000000.000,1780000000.000,1712000000.000,1570000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,18000000.000,18000000.000,18000000.000,19000000.000,20000000.000,19000000.000,18000000.000,21000000.000,21000000.000,21000000.000,22000000.000,25000000.000,29000000.000,28000000.000,26000000.000,23000000.000,22000000.000,21000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,16.840,17.460,18.080,20.870,21.550,21.950,22.990,25.820,27.390,29.450,30.820,37.140,43.220,44.340,45.650,46.860,47.070,47.560
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,5000000.000,5000000.000,5000000.000,6000000.000,,7000000.000,7000000.000,,,7000000.000,,,,8000000.000,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,20000000.000,19000000.000,19000000.000,21000000.000,,20000000.000,19000000.000,23000000.000,23000000.000,22000000.000,23000000.000,27000000.000,31000000.000,29000000.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,114000000.000,103000000.000,114000000.000,127000000.000,135000000.000,129000000.000,140000000.000,113000000.000,134000000.000,164000000.000,229000000.000,339000000.000,394000000.000,507000000.000,609000000.000,821000000.000,851000000.000,852000000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,,,7.180,,,,,,,,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,9.990,11.260,11.370,13.110,,,,,,,,,,25.540,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,17.370,17.930,18.540,21.470,,,,,,,,,,44.970,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,,,,,,,,,,1000000.000,1000000.000,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,,,,,,,16000000.000,15000000.000,,,,,,,,,
StandardProductWarrantyAccrual,,,9000000.000,6000000.000,,3000000.000,2000000.000,2000000.000,1000000.000,1000000.000,2000000.000,2000000.000,,,11000000.000,8000000.000,,,,16000000.000
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,,,15000000.000,,,,,,,,,,,,,,,,,
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,,,13100000.000,12400000.000,9800000.000,,,14300000.000,,,,,,,,,,,,
StockholdersEquity,1644000000.000,1791000000.000,1870000000.000,2006000000.000,2040000000.000,2167000000.000,2289000000.000,2419000000.000,2518000000.000,2611000000.000,2726000000.000,2886000000.000,2992000000.000,3154000000.000,3098000000.000,3243000000.000,3628000000.000,4061000000.000,4281000000.000,4714000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1644000000.000,1791000000.000,1870000000.000,2006000000.000,2040000000.000,2167000000.000,2289000000.000,2419000000.000,2518000000.000,2611000000.000,2726000000.000,2886000000.000,2992000000.000,3154000000.000,3098000000.000,3243000000.000,3628000000.000,4061000000.000,4281000000.000,4714000000.000
SubordinatedDebt,,,0.000,,,,,,,,,,,,,,,,,
TaxesPayableCurrent,,,,10000000.000,,,,16000000.000,,,,15000000.000,,,,57000000.000,,,,79000000.000
TradingSecuritiesCurrent,,,,,,,,,,,,14000000.000,,,,,,,,
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,,2000000.000,2000000.000,119000000.000,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,,,,,,,,,1854000000.000
UnrecognizedTaxBenefits,,,,30000000.000,,,,27000000.000,,,,37000000.000,,,358000000.000,487000000.000,,,625000000.000,578000000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,6000000.000,,,,4000000.000,,,,4000000.000,,,22000000.000,23000000.000,,,48000000.000,43000000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,29000000.000,,,,28000000.000,,,,35000000.000,,,366000000.000,469000000.000,,,606000000.000,615000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,,,,,,,,,,0.000,0.000,79000000.000,616000000.000,17000000.000,4000000.000,4000000.000,334000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,,,,,,,,,,,0.000,0.000,0.000,2000000.000,0.000,0.000,0.000,0.000
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,,,,,,,,,,,0.000,0.000,12000000.000,15000000.000,4000000.000,0.000,0.000,2000000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,,,,,,,,,,,0.000,0.000,7000000.000,5000000.000,2000000.000,0.000,0.000,1000000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,,,,,,,,,,,143000000.000,216000000.000,624000000.000,638000000.000,616000000.000,389000000.000,363000000.000,337000000.000
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,,,,,,,,,,,,,143000000.000,216000000.000,,,593000000.000,385000000.000,359000000.000,
ValueAddedTaxReceivableCurrent,,,,3000000.000,,,,3000000.000,,,,4000000.000,,,,,,,,
